Employee_ID,Tasks_Assigned,Tasks_Completed,Context_Switches_Per_Day,Avg_Uninterrupted_Work_Mins,Standard_Hours_Logged,After_Hours_Mins,Missed_Deadlines,Burnout_Risk_Score
EMP00575,25,19,12,58,37.0,70,0,41
EMP00576,28,21,23,30,39.4,480,5,100
EMP00577,37,24,17,15,35.8,328,3,100
EMP00578,27,24,7,75,43.6,43,0,21
EMP00579,30,23,10,41,39.8,181,2,74
EMP00580,17,15,10,49,36.3,66,0,41
EMP00581,20,15,8,43,42.0,135,1,57
EMP00582,46,39,10,65,37.8,135,0,41
EMP00583,33,26,19,20,41.9,575,5,100
EMP00584,29,24,10,56,43.0,138,1,50
EMP00585,39,33,5,66,36.2,23,0,17
EMP00586,14,12,4,110,36.0,43,0,14
EMP00587,21,20,6,87,35.5,9,1,23
EMP00588,30,23,9,63,40.7,182,1,49
EMP00589,27,25,4,94,37.1,14,1,20
EMP00590,19,17,6,104,42.0,4,0,15
EMP00591,31,27,3,112,42.8,28,1,21
EMP00592,15,13,6,113,36.1,28,1,21
EMP00593,23,22,4,85,41.3,56,0,14
EMP00594,36,27,9,64,43.0,165,1,50
EMP00595,35,27,23,16,41.5,447,4,100
EMP00596,19,18,6,84,37.5,12,1,24
EMP00597,47,41,5,71,38.9,42,0,19
EMP00598,17,13,14,66,41.8,96,1,51
EMP00599,35,31,13,42,42.0,127,1,67
EMP00600,44,38,13,67,44.2,180,0,48
EMP00601,37,27,24,20,37.9,261,3,100
EMP00602,34,33,5,98,38.3,51,0,16
EMP00603,29,24,24,25,44.4,404,2,100
EMP00604,39,34,10,52,37.3,107,2,60
EMP00605,42,32,25,18,40.8,523,5,100
EMP00606,17,15,2,105,35.6,22,0,7
EMP00607,10,8,8,67,39.4,181,0,41
EMP00608,19,13,22,23,39.4,457,3,100
EMP00609,27,20,8,60,37.5,92,1,41
EMP00610,41,38,4,88,41.5,31,1,22
EMP00611,43,38,10,64,37.0,147,2,56
EMP00612,36,28,22,16,42.0,583,3,100
EMP00613,38,30,8,68,38.7,92,2,49
EMP00614,34,30,14,62,42.5,148,0,46
EMP00615,31,30,6,92,41.8,36,1,26
EMP00616,42,35,16,28,37.7,592,5,100
EMP00617,41,31,11,53,44.7,61,2,61
EMP00618,47,36,20,21,39.2,236,4,100
EMP00619,27,22,21,22,37.1,312,1,100
EMP00620,22,19,4,90,42.7,53,0,15
EMP00621,34,28,14,67,40.6,135,2,65
EMP00622,50,45,4,67,44.6,36,1,24
EMP00623,27,18,20,24,38.4,319,1,100
EMP00624,40,36,3,117,36.0,11,1,19
EMP00625,17,12,20,20,38.0,358,1,100
EMP00626,34,25,19,30,40.1,393,4,100
EMP00627,22,20,9,52,36.9,139,2,58
EMP00628,17,13,9,65,35.6,194,2,57
EMP00629,17,13,13,61,38.9,118,2,59
EMP00630,13,11,7,78,44.9,26,1,23
EMP00631,12,11,6,93,41.0,15,1,24
EMP00632,44,30,16,30,37.9,323,2,100
EMP00633,46,40,10,63,39.8,189,2,60
EMP00634,30,26,10,68,40.2,135,1,45
EMP00635,14,10,17,29,37.9,407,1,100
EMP00636,22,20,13,54,39.0,150,2,66
EMP00637,47,37,19,28,43.9,488,5,100
EMP00638,23,20,3,93,38.7,35,0,11
EMP00639,31,25,25,23,42.0,464,5,100
EMP00640,14,11,21,25,43.2,222,1,100
EMP00641,10,8,7,81,41.8,16,1,27
EMP00642,39,27,24,18,40.4,593,1,100
EMP00643,26,19,22,19,44.7,407,3,100
EMP00644,33,30,6,72,35.4,25,0,17
EMP00645,24,18,22,30,39.9,578,3,100
EMP00646,28,21,16,15,39.4,542,4,100
EMP00647,36,25,20,17,43.6,472,5,100
EMP00648,33,30,4,96,39.2,52,0,15
EMP00649,41,32,14,66,37.9,129,2,66
EMP00650,47,40,11,63,42.1,136,2,59
EMP00651,25,22,10,42,39.2,112,2,68
EMP00652,31,28,4,78,41.7,52,0,15
EMP00653,30,27,2,70,38.4,54,0,11
EMP00654,28,26,2,101,44.1,26,1,17
EMP00655,42,37,7,83,41.5,44,0,20
EMP00656,40,31,19,20,37.1,432,4,100
EMP00657,47,39,8,54,43.4,119,1,48
EMP00658,29,27,6,69,38.4,23,0,16
EMP00659,10,8,12,53,37.4,189,2,68
EMP00660,17,11,17,17,39.3,300,5,100
EMP00661,11,8,15,47,37.0,130,0,58
EMP00662,12,7,24,21,42.0,331,2,100
EMP00663,29,27,5,118,36.4,14,0,13
EMP00664,30,23,9,45,44.6,120,1,58
EMP00665,46,38,22,24,38.7,221,3,100
EMP00666,29,23,15,69,35.5,101,0,46
EMP00667,27,18,19,25,44.4,341,3,100
EMP00668,13,10,11,45,44.3,181,1,64
EMP00669,33,21,16,20,40.8,307,5,100
EMP00670,23,15,20,17,44.3,243,2,100
EMP00671,35,28,10,58,42.9,117,2,57
EMP00672,39,32,18,21,37.4,472,4,100
EMP00673,24,18,20,15,37.6,343,2,100
EMP00674,46,34,12,61,35.8,155,2,67
EMP00675,23,16,17,15,42.0,289,1,100
EMP00676,25,20,11,67,37.8,118,0,41
EMP00677,11,10,5,80,36.7,58,0,16
EMP00678,48,46,4,84,36.6,0,1,19
EMP00679,38,35,6,97,36.6,8,0,16
EMP00680,24,22,3,101,39.0,39,1,20
EMP00681,46,40,6,87,35.9,6,1,27
EMP00682,19,15,23,20,36.0,432,5,100
EMP00683,21,17,19,16,36.9,498,2,100
EMP00684,11,9,5,74,38.0,24,1,23
EMP00685,29,18,22,15,37.8,546,5,100
EMP00686,11,10,3,71,35.2,46,1,20
EMP00687,18,17,5,100,42.4,5,0,12
EMP00688,30,25,5,88,37.8,34,1,26
EMP00689,33,28,15,50,42.3,177,0,61
EMP00690,40,37,12,53,39.4,187,2,68
EMP00691,31,24,9,67,42.9,130,2,54
EMP00692,38,25,18,28,39.4,416,4,100
EMP00693,48,46,6,85,37.7,26,0,17
EMP00694,19,15,22,25,43.3,378,3,100
EMP00695,48,32,16,22,42.5,540,2,100
EMP00696,40,35,5,90,40.4,39,0,18
EMP00697,22,17,18,23,44.7,333,4,100
EMP00698,18,13,25,27,39.3,370,4,100
EMP00699,38,36,2,77,44.4,15,1,16
EMP00700,47,31,23,23,42.5,594,2,100
EMP00701,47,46,5,115,36.5,4,1,21
EMP00702,10,8,7,100,42.2,13,0,18
EMP00703,23,22,4,114,35.9,3,0,9
EMP00704,17,16,6,70,41.1,15,1,24
EMP00705,21,19,8,43,43.7,141,1,55
EMP00706,18,16,6,114,39.6,56,0,19
EMP00707,17,13,10,60,39.8,188,0,41
EMP00708,32,24,9,44,41.2,158,1,63
EMP00709,15,10,21,27,39.4,584,4,100
EMP00710,32,21,25,20,43.1,482,3,100
EMP00711,27,21,15,65,39.1,117,0,47
EMP00712,40,38,3,80,36.8,43,0,11
EMP00713,42,33,22,15,35.8,463,2,100
EMP00714,42,29,25,24,42.9,472,5,100
EMP00715,14,9,19,15,42.1,525,5,100
EMP00716,50,32,24,26,42.2,598,3,100
EMP00717,18,16,3,108,39.2,21,0,9
EMP00718,45,35,22,15,35.4,505,2,100
EMP00719,23,17,24,30,43.5,298,3,100
EMP00720,13,11,6,116,39.4,3,0,15
EMP00721,15,14,7,87,35.5,49,0,20
EMP00722,22,15,21,29,37.2,568,5,100
EMP00723,13,11,10,52,40.0,119,2,58
EMP00724,36,30,7,109,39.2,60,1,34
EMP00725,39,31,18,23,42.9,485,3,100
EMP00726,35,27,12,56,41.3,67,0,42
EMP00727,35,30,6,69,43.4,42,0,20
EMP00728,41,40,2,107,35.3,39,1,17
EMP00729,47,32,17,18,40.1,435,5,100
EMP00730,40,33,16,21,38.9,343,2,100
EMP00731,14,13,6,68,41.6,53,1,21
EMP00732,32,21,16,26,35.4,407,2,100
EMP00733,25,18,17,28,35.3,584,3,100
EMP00734,28,23,13,70,41.2,174,1,56
EMP00735,37,26,17,24,39.5,518,5,100
EMP00736,15,12,13,48,44.4,191,0,58
EMP00737,24,23,4,101,38.7,11,0,10
EMP00738,15,13,10,59,40.2,134,0,41
EMP00739,34,25,13,68,43.8,90,0,43
EMP00740,10,7,10,70,44.5,135,2,53
EMP00741,45,32,18,18,37.0,592,5,100
EMP00742,18,15,17,20,42.0,584,2,100
EMP00743,14,12,4,88,39.9,47,0,14
EMP00744,11,8,12,67,40.7,69,2,52
EMP00745,49,48,2,89,43.0,4,0,5
EMP00746,48,40,11,64,41.5,160,1,53
EMP00747,12,10,6,75,40.0,11,0,15
EMP00748,23,18,17,20,41.8,463,2,100
EMP00749,27,18,18,19,43.2,571,2,100
EMP00750,47,44,2,74,44.1,1,0,6
EMP00751,48,41,14,56,41.0,195,0,56
EMP00752,10,9,2,120,40.8,59,0,10
EMP00753,43,27,22,28,43.3,445,2,100
EMP00754,38,34,2,91,41.7,6,0,8
EMP00755,22,17,21,28,37.8,446,2,100
EMP00756,18,15,7,86,39.8,56,0,22
EMP00757,46,42,7,72,38.6,18,1,29
EMP00758,46,37,14,63,37.2,77,0,44
EMP00759,37,31,12,48,35.7,197,0,58
EMP00760,16,14,10,61,39.9,157,0,41
EMP00761,14,11,24,28,42.5,494,1,100
EMP00762,35,28,11,65,38.4,131,1,49
EMP00763,22,18,13,63,43.9,92,2,57
EMP00764,13,11,7,73,38.0,33,1,28
EMP00765,17,11,17,25,39.4,398,2,100
EMP00766,49,45,6,104,40.5,52,0,20
EMP00767,31,26,3,84,40.5,26,0,12
EMP00768,31,26,8,40,36.6,179,2,72
EMP00769,37,30,22,20,38.6,415,4,100
EMP00770,42,39,4,78,44.6,11,1,21
EMP00771,27,19,17,24,40.4,400,1,100
EMP00772,10,7,23,15,35.4,428,5,100
EMP00773,28,27,7,111,39.4,17,0,17
EMP00774,38,31,17,24,44.7,288,4,100
EMP00775,19,17,12,59,37.2,161,0,42
EMP00776,47,31,21,15,42.9,559,5,100
EMP00777,25,22,3,71,36.1,13,0,10
EMP00778,25,22,7,99,37.5,18,0,19
EMP00779,40,35,6,97,44.5,7,1,24
EMP00780,50,46,13,40,35.9,181,2,74
EMP00781,14,10,19,22,36.2,442,2,100
EMP00782,24,18,21,23,41.4,559,1,100
EMP00783,43,33,24,30,35.6,278,3,100
EMP00784,30,27,4,82,44.8,50,0,15
EMP00785,34,26,20,27,37.9,380,1,100
EMP00786,43,34,22,16,38.9,368,5,100
EMP00787,37,33,14,70,37.3,100,2,60
EMP00788,10,6,25,15,35.3,266,2,100
EMP00789,17,16,3,81,44.3,30,1,18
EMP00790,13,11,10,54,38.5,145,0,41
EMP00791,49,37,16,15,44.4,278,4,100
EMP00792,29,22,9,50,39.0,181,2,67
EMP00793,28,21,11,60,43.6,116,0,41
EMP00794,48,36,9,50,37.0,60,0,43
EMP00795,36,30,12,58,41.2,98,2,59
EMP00796,26,23,7,106,42.4,5,1,27
EMP00797,42,38,6,73,43.9,0,1,20
EMP00798,43,42,6,120,36.6,52,1,27
EMP00799,12,10,15,50,35.2,182,1,68
EMP00800,29,26,4,118,40.6,26,1,22
EMP00801,38,31,14,61,39.3,125,1,56
EMP00802,24,20,3,68,43.3,41,0,13
EMP00803,11,10,7,82,39.5,9,1,25
EMP00804,41,26,16,15,38.1,414,1,100
EMP00805,22,19,11,52,39.8,102,1,51
EMP00806,31,24,13,67,42.8,155,0,47
EMP00807,30,24,12,63,41.3,66,0,41
EMP00808,44,38,3,83,44.8,9,0,12
EMP00809,50,45,11,40,38.9,164,2,74
EMP00810,33,29,9,58,35.1,158,2,56
EMP00811,32,31,5,68,38.7,29,1,23
EMP00812,32,31,4,68,37.8,48,0,13
EMP00813,40,30,15,66,36.8,60,1,55
EMP00814,28,23,4,106,38.2,4,1,22
EMP00815,20,18,11,65,39.2,122,1,45
EMP00816,25,24,3,117,38.0,17,1,17
EMP00817,44,39,5,96,44.8,22,0,16
EMP00818,11,8,18,24,41.1,447,3,100
EMP00819,33,31,4,115,42.9,4,1,19
EMP00820,43,28,19,30,43.5,263,5,100
EMP00821,34,29,5,71,41.8,33,1,26
EMP00822,37,31,8,53,39.8,177,1,52
EMP00823,26,22,3,76,42.1,17,0,11
EMP00824,18,17,5,109,38.4,31,0,14
EMP00825,44,32,19,21,37.4,399,1,100
EMP00826,39,32,24,18,43.3,577,1,100
EMP00827,29,23,18,18,42.6,411,3,100
EMP00828,15,10,19,26,43.0,554,1,100
EMP00829,21,15,13,59,42.3,135,0,45
EMP00830,16,15,5,79,35.6,13,1,21
EMP00831,22,21,3,91,38.7,59,1,21
EMP00832,46,37,8,52,39.8,78,0,41
EMP00833,40,29,22,17,36.3,436,1,100
EMP00834,11,9,10,55,44.8,145,0,41
EMP00835,20,16,10,44,35.4,172,2,72
EMP00836,19,15,23,28,42.0,274,4,100
EMP00837,21,14,18,21,35.4,524,1,100
EMP00838,32,25,16,16,43.9,528,2,100
EMP00839,24,18,25,19,43.7,256,5,100
EMP00840,50,45,11,50,44.1,189,1,62
EMP00841,44,35,24,26,41.3,589,5,100
EMP00842,28,27,5,116,37.1,48,0,15
EMP00843,48,43,11,65,35.2,70,1,43
EMP00844,31,20,17,21,42.6,261,3,100
EMP00845,29,23,10,44,39.9,67,1,55
EMP00846,12,8,24,23,41.1,432,5,100
EMP00847,42,38,2,94,39.1,3,1,16
EMP00848,26,21,16,29,38.7,558,3,100
EMP00849,21,16,12,67,39.0,182,0,45
EMP00850,42,35,12,44,35.1,93,1,63
EMP00851,47,37,16,17,44.4,392,2,100
EMP00852,28,25,10,66,39.3,180,1,48
EMP00853,38,36,3,87,43.3,37,1,20
EMP00854,13,11,3,68,43.7,40,1,20
EMP00855,21,14,22,28,44.5,307,4,100
EMP00856,11,9,7,106,36.8,35,1,28
EMP00857,11,9,15,52,37.0,81,0,48
EMP00858,25,22,3,113,39.0,10,1,18
EMP00859,22,20,6,75,43.3,12,1,24
EMP00860,27,23,11,69,38.1,121,1,46
EMP00861,49,47,5,102,36.8,41,1,25
EMP00862,39,36,10,65,36.0,140,1,45
EMP00863,34,24,22,19,43.7,370,2,100
EMP00864,34,33,3,75,35.7,41,0,10
EMP00865,45,43,3,99,41.0,8,1,17
EMP00866,13,10,19,17,36.0,385,3,100
EMP00867,16,13,15,69,38.1,74,1,50
EMP00868,38,25,18,17,39.6,299,1,100
EMP00869,31,26,9,50,37.9,106,0,41
EMP00870,33,31,8,53,42.2,191,0,41
EMP00871,11,8,9,63,43.7,77,1,41
EMP00872,28,24,7,117,39.0,28,1,29
EMP00873,40,37,4,74,40.7,18,0,12
EMP00874,50,45,12,47,39.9,133,2,71
EMP00875,24,21,8,61,37.7,86,0,41
EMP00876,44,39,5,108,43.1,8,1,24
EMP00877,16,14,3,89,40.1,27,0,10
EMP00878,12,10,7,65,36.2,59,1,27
EMP00879,23,21,2,82,41.6,0,1,15
EMP00880,48,37,10,65,39.6,158,0,44
EMP00881,21,19,14,54,42.9,198,1,63
EMP00882,44,41,3,82,39.6,36,0,12
EMP00883,49,36,16,21,40.3,294,5,100
EMP00884,36,28,25,21,40.7,358,1,100
EMP00885,32,30,12,65,39.9,86,2,53
EMP00886,37,29,16,16,39.3,338,1,100
EMP00887,30,26,11,49,37.7,91,1,54
EMP00888,25,18,19,30,36.5,512,3,100
EMP00889,27,22,9,53,38.5,159,2,61
EMP00890,44,35,15,43,37.0,104,1,73
EMP00891,41,31,14,63,38.1,62,0,44
EMP00892,43,34,17,23,39.3,319,2,100
EMP00893,34,30,11,46,37.5,108,2,67
EMP00894,46,41,4,95,36.7,2,0,12
EMP00895,24,16,16,26,36.9,499,5,100
EMP00896,43,37,10,66,40.6,198,2,61
EMP00897,14,10,22,18,38.2,588,5,100
EMP00898,29,27,5,87,44.7,52,0,17
EMP00899,30,22,10,44,38.1,130,2,71
EMP00900,33,28,2,65,35.9,33,0,11
EMP00901,40,36,11,60,43.9,153,1,49
EMP00902,19,15,19,18,44.8,279,5,100
EMP00903,20,13,22,30,35.2,303,2,100
EMP00904,45,30,21,25,41.9,315,4,100
EMP00905,20,18,5,96,38.6,32,1,24
EMP00906,21,17,18,16,43.3,349,4,100
EMP00907,43,40,4,105,38.1,37,0,14
EMP00908,37,35,11,50,44.3,152,0,47
EMP00909,19,16,17,18,36.4,534,3,100
EMP00910,42,36,8,44,42.4,111,0,46
EMP00911,35,31,2,76,42.1,55,0,12
EMP00912,13,10,14,40,38.4,67,0,56
EMP00913,33,29,10,43,40.6,177,1,64
EMP00914,44,43,5,81,40.6,4,0,12
EMP00915,33,30,6,87,43.3,45,1,28
EMP00916,34,30,7,113,41.5,25,0,20
EMP00917,24,16,22,22,38.9,428,1,100
EMP00918,23,15,20,26,44.7,437,2,100
EMP00919,49,44,11,50,41.1,185,1,61
EMP00920,12,8,24,17,37.4,484,4,100
EMP00921,25,19,17,30,38.7,509,5,100
EMP00922,33,26,8,47,41.6,117,0,44
EMP00923,12,8,16,27,39.6,401,2,100
EMP00924,40,37,5,119,41.3,23,1,24
EMP00925,49,32,20,22,44.5,259,1,100
EMP00926,45,40,10,53,41.8,195,2,66
EMP00927,47,39,14,50,36.4,148,1,67
EMP00928,37,26,17,19,37.2,590,5,100
EMP00929,31,27,5,65,44.4,41,0,17
EMP00930,43,28,18,23,38.8,441,3,100
EMP00931,48,31,19,27,36.9,587,5,100
EMP00932,14,13,9,61,44.5,182,2,54
EMP00933,34,27,24,20,42.5,517,3,100
EMP00934,44,41,3,106,41.2,59,1,23
EMP00935,43,39,9,43,35.1,159,0,51
EMP00936,19,14,12,54,37.1,158,0,49
EMP00937,27,23,10,51,42.6,136,2,62
EMP00938,38,36,5,66,41.9,1,1,21
EMP00939,39,30,23,25,40.9,276,4,100
EMP00940,21,19,4,105,43.2,6,0,10
EMP00941,28,26,4,99,40.2,25,1,21
EMP00942,45,29,18,16,37.7,459,4,100
EMP00943,42,40,2,114,42.6,35,0,8
EMP00944,23,16,22,21,39.2,316,2,100
EMP00945,28,23,9,47,39.5,61,1,49
EMP00946,37,28,14,58,39.8,122,2,68
EMP00947,45,39,6,77,35.2,9,0,18
EMP00948,18,16,14,44,37.6,196,2,74
EMP00949,32,31,7,69,38.1,1,1,25
EMP00950,41,36,3,74,37.2,45,0,14
EMP00951,39,29,17,22,42.6,241,4,100
EMP00952,22,20,3,74,44.4,21,1,18
EMP00953,13,10,19,27,38.7,273,3,100
EMP00954,10,8,5,94,42.6,16,1,22
EMP00955,23,22,7,82,41.3,29,0,18
EMP00956,39,37,3,80,40.4,5,1,17
EMP00957,50,39,23,24,35.2,414,5,100
EMP00958,50,36,21,17,37.6,239,5,100
EMP00959,10,8,14,42,37.0,182,1,73
EMP00960,21,14,17,27,40.8,549,1,100
EMP00961,37,36,5,66,41.6,54,0,16
EMP00962,42,38,3,78,38.6,0,0,9
EMP00963,37,31,24,22,39.5,334,2,100
EMP00964,38,29,9,60,36.0,94,2,52
EMP00965,22,19,11,62,37.8,140,0,41
EMP00966,44,34,11,62,35.1,66,0,41
EMP00967,12,11,3,115,42.0,43,1,20
EMP00968,29,25,5,90,37.2,53,1,27
EMP00969,23,16,20,15,42.2,522,1,100
EMP00970,17,15,2,74,37.5,52,0,10
EMP00971,49,41,18,24,44.6,571,3,100
EMP00972,35,31,11,56,42.0,179,2,64
EMP00973,40,33,25,24,35.7,527,1,100
EMP00974,43,41,2,117,39.5,20,0,7
EMP00975,50,43,6,70,35.8,7,0,19
EMP00976,39,27,16,28,38.1,421,1,100
EMP00977,38,30,16,18,41.1,549,5,100
EMP00978,18,17,5,116,36.0,55,0,16
EMP00979,44,31,17,30,35.6,551,1,100
EMP00980,29,27,4,100,38.9,15,1,20
EMP00981,16,14,9,63,35.6,134,1,41
EMP00982,15,13,11,57,36.5,188,0,44
EMP00983,35,24,20,18,36.5,566,5,100
EMP00984,19,15,15,69,43.1,91,0,43
EMP00985,23,19,6,120,35.3,31,0,19
EMP00986,46,41,7,65,38.7,2,0,19
EMP00987,14,11,11,64,36.6,134,2,55
EMP00988,43,35,8,63,40.9,189,0,41
EMP00989,34,33,2,71,38.4,29,0,7
EMP00990,10,7,17,23,39.2,535,5,100
EMP00991,48,46,7,66,42.7,30,1,28
EMP00992,40,28,24,30,39.5,339,2,100
EMP00993,47,43,10,51,40.4,90,1,49
EMP00994,22,19,14,40,42.7,177,2,74
EMP00995,38,28,24,21,36.8,410,1,100
EMP00996,11,7,17,25,43.4,327,3,100
EMP00997,18,13,25,28,44.9,545,1,100
EMP00998,18,14,24,21,36.5,231,3,100
EMP00999,21,17,15,67,35.0,88,1,52
EMP01000,50,42,23,28,44.0,491,3,100
EMP01001,49,47,4,106,37.2,15,0,11
EMP01002,12,10,12,68,35.7,103,0,41
EMP01003,31,23,19,28,37.4,590,2,100
EMP01004,31,25,20,22,42.1,388,2,100
EMP01005,20,13,22,24,38.3,294,1,100
EMP01006,48,32,18,15,39.3,257,5,100
EMP01007,35,29,11,68,40.9,105,2,55
EMP01008,29,23,15,41,37.7,168,2,74
EMP01009,26,17,16,19,39.8,342,1,100
EMP01010,29,26,15,62,43.6,139,0,47
EMP01011,16,12,19,29,42.2,210,1,99
EMP01012,23,19,12,70,38.5,97,1,46
EMP01013,32,27,11,53,36.0,80,2,59
EMP01014,43,40,12,70,37.2,79,2,53
EMP01015,48,37,9,42,36.9,99,1,62
EMP01016,49,32,20,19,36.0,213,2,100
EMP01017,32,27,10,54,37.6,200,1,57
EMP01018,26,25,5,114,43.1,5,0,12
EMP01019,48,41,3,68,44.9,31,0,14
EMP01020,27,19,18,22,42.4,294,1,100
EMP01021,10,9,2,71,43.4,0,1,14
EMP01022,16,13,8,48,37.9,131,2,59
EMP01023,19,12,24,24,36.7,529,1,100
EMP01024,49,38,23,23,44.5,227,3,100
EMP01025,39,34,5,73,38.1,54,0,19
EMP01026,35,29,14,47,36.9,105,2,74
EMP01027,33,21,20,20,36.5,277,2,100
EMP01028,43,36,12,42,44.1,122,2,74
EMP01029,31,26,6,109,44.1,46,1,26
EMP01030,27,23,4,117,40.8,23,1,22
EMP01031,49,44,7,89,41.4,48,1,32
EMP01032,23,18,8,60,43.1,93,1,41
EMP01033,21,18,15,45,42.6,92,2,74
EMP01034,11,7,25,30,39.8,209,5,100
EMP01035,21,20,6,98,37.5,27,1,25
EMP01036,14,13,3,111,44.6,47,1,20
EMP01037,34,22,21,30,40.5,446,1,100
EMP01038,31,29,11,54,39.2,163,1,54
EMP01039,31,21,21,15,38.3,556,3,100
EMP01040,10,7,19,19,38.4,380,2,100
EMP01041,24,17,19,23,42.6,373,3,100
EMP01042,21,17,13,49,40.6,74,1,56
EMP01043,17,14,6,72,42.2,33,1,24
EMP01044,46,40,9,60,36.9,107,1,42
EMP01045,21,18,6,90,41.0,58,0,20
EMP01046,29,20,24,16,37.9,323,1,100
EMP01047,10,9,9,56,40.0,125,0,41
EMP01048,25,24,3,108,35.6,3,0,7
EMP01049,28,27,6,99,39.7,58,0,18
EMP01050,33,21,21,22,36.9,432,1,100
EMP01051,31,27,9,55,39.1,60,0,41
EMP01052,38,37,5,103,42.7,24,0,13
EMP01053,14,13,7,110,39.8,28,1,27
EMP01054,15,11,17,23,38.5,446,5,100
EMP01055,15,13,4,92,43.5,5,1,19
EMP01056,42,41,4,70,42.7,56,1,23
EMP01057,26,23,4,85,41.3,41,0,14
EMP01058,33,22,17,25,43.0,353,4,100
EMP01059,42,35,3,104,43.6,18,1,22
EMP01060,11,8,19,18,42.4,561,1,100
EMP01061,46,43,4,90,36.0,31,0,13
EMP01062,28,25,4,116,40.7,7,1,20
EMP01063,16,15,2,117,40.6,53,1,18
EMP01064,42,37,12,66,38.0,187,1,55
EMP01065,12,10,2,120,37.8,43,0,9
EMP01066,40,37,11,65,41.1,60,0,41
EMP01067,21,14,16,22,44.4,210,4,100
EMP01068,38,29,17,24,40.5,246,2,100
EMP01069,40,37,11,57,36.8,178,1,53
EMP01070,17,12,20,27,39.2,459,3,100
EMP01071,41,36,3,65,37.4,46,0,14
EMP01072,27,23,10,58,44.7,90,0,41
EMP01073,20,18,6,92,44.1,28,1,26
EMP01074,41,35,3,91,42.1,16,1,20
EMP01075,15,13,4,86,43.0,55,0,15
EMP01076,10,9,11,64,41.1,66,1,41
EMP01077,14,12,2,85,39.2,44,0,9
EMP01078,45,42,2,106,37.1,51,0,11
EMP01079,48,33,16,21,39.3,312,2,100
EMP01080,10,9,4,115,39.3,25,1,20
EMP01081,22,15,23,19,35.3,562,5,100
EMP01082,50,39,22,22,39.7,260,3,100
EMP01083,31,28,2,96,42.2,36,1,18
EMP01084,36,27,9,42,41.6,151,0,56
EMP01085,47,45,5,101,41.4,58,1,24
EMP01086,31,24,18,28,35.9,260,5,100
EMP01087,36,26,21,25,37.6,300,4,100
EMP01088,42,34,25,16,44.6,265,1,100
EMP01089,23,17,18,24,42.1,524,5,100
EMP01090,17,13,24,21,40.7,502,1,100
EMP01091,36,31,2,99,38.1,1,0,8
EMP01092,11,8,25,28,36.4,339,1,100
EMP01093,26,21,21,23,38.4,322,5,100
EMP01094,41,39,3,84,41.8,18,1,18
EMP01095,48,46,6,83,42.2,20,0,16
EMP01096,23,18,21,15,43.3,330,3,100
EMP01097,11,10,2,88,42.3,15,0,6
EMP01098,22,19,4,68,39.3,52,0,15
EMP01099,40,30,12,44,40.2,90,2,74
EMP01100,11,8,18,20,44.6,413,1,100
EMP01101,37,31,5,117,44.4,11,1,25
EMP01102,22,16,22,23,41.6,438,1,100
EMP01103,26,21,21,23,37.7,557,4,100
EMP01104,10,7,17,30,35.5,386,5,100
EMP01105,46,36,8,52,37.6,148,1,54
EMP01106,47,37,11,70,38.4,79,0,41
EMP01107,11,8,15,43,43.9,189,1,74
EMP01108,10,7,13,54,41.4,86,2,61
EMP01109,33,26,10,48,37.0,109,2,65
EMP01110,43,32,15,70,43.9,108,1,59
EMP01111,36,30,13,53,37.0,73,0,45
EMP01112,24,21,3,109,44.2,54,1,22
EMP01113,21,20,5,118,38.0,32,1,23
EMP01114,36,33,15,48,39.3,74,1,61
EMP01115,26,23,15,44,40.0,133,1,70
EMP01116,12,11,15,60,38.6,143,2,63
EMP01117,28,25,4,90,41.0,54,0,15
EMP01118,32,30,7,75,37.2,35,1,22
EMP01119,13,10,24,26,38.0,330,2,100
EMP01120,15,12,11,50,37.3,73,2,59
EMP01121,47,41,12,55,38.0,164,1,58
EMP01122,23,18,13,48,44.9,156,1,65
EMP01123,20,18,6,120,42.6,26,0,17
EMP01124,43,37,11,69,44.2,147,1,50
EMP01125,18,16,5,103,35.9,48,0,16
EMP01126,33,29,15,43,40.0,139,2,74
EMP01127,18,13,11,45,37.5,88,0,49
EMP01128,35,28,16,24,38.7,353,5,100
EMP01129,25,24,4,65,37.4,12,0,10
EMP01130,18,16,11,69,37.5,197,1,51
EMP01131,33,30,4,118,35.4,48,0,15
EMP01132,22,16,23,30,43.6,429,5,100
EMP01133,47,30,25,19,38.3,495,5,100
EMP01134,11,8,12,57,38.1,136,0,43
EMP01135,35,26,15,45,43.9,64,1,68
EMP01136,14,10,18,29,41.1,417,5,100
EMP01137,17,13,10,48,42.5,70,0,41
EMP01138,10,7,25,23,42.2,352,3,100
EMP01139,39,33,5,98,39.6,17,1,26
EMP01140,30,24,21,27,44.4,274,5,100
EMP01141,23,17,10,50,43.4,118,1,54
EMP01142,39,33,9,41,44.9,136,2,71
EMP01143,11,10,6,81,40.7,43,1,26
EMP01144,46,31,18,24,44.8,223,5,100
EMP01145,28,23,15,50,43.3,71,0,52
EMP01146,26,22,5,120,37.8,10,1,24
EMP01147,14,10,18,20,43.0,287,4,100
EMP01148,28,19,17,18,41.2,523,5,100
EMP01149,49,41,21,18,40.9,500,1,100
EMP01150,26,20,19,27,35.3,413,5,100
EMP01151,48,47,4,78,44.2,9,0,10
EMP01152,28,27,7,99,42.3,25,0,18
EMP01153,11,8,9,46,37.4,98,0,43
